"BookletNumber","VH098519","VH098522","VH098556","VH098597","VH098740","VH098753","VH098759","VH098779","VH098783","VH098808","VH098810","VH098812","VH098834","VH098839","VH134366","VH134373","VH134387","VH139047","VH139196"
2093161853,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2093161896,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0
2093164623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2093166677,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0
2093168084,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2093169064,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
2093172014,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1
2093174211,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1
2093176699,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
2093176788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093176885,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0
2093177997,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2093178845,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1
2093180378,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2093184209,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
2093184551,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0
2093185396,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0
2093185809,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2093185973,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1
2093186104,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0
2093190152,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
2093191281,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
