"BookletNumber","VH098519","VH098522","VH098556","VH098597","VH098740","VH098753","VH098759","VH098779","VH098783","VH098808","VH098810","VH098812","VH098834","VH098839","VH134366","VH134373","VH134387","VH139047","VH139196"
2183354746,1,1,1,1,0,1,0,1,1,0,1,0,0,0,3,0,1,2,3
2183355092,1,9,0,1,0,1,1,0,1,0,1,0,0,0,3,0,1,2,1
2183355351,1,1,0,1,0,0,0,1,1,0,1,0,0,1,3,0,0,2,2
2183355769,1,1,1,1,1,0,1,1,1,0,1,1,1,0,3,1,0,2,2
2183356048,1,NA,NA,NA,0,0,1,NA,1,1,0,9,NA,NA,1,NA,0,2,NA
2183356455,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,0,0,2,2
2183356544,1,9,0,1,0,0,1,1,1,1,1,0,0,0,3,0,0,2,1
2183356854,1,9,1,1,0,0,0,0,1,1,0,0,1,0,3,0,0,8,2
2183357117,1,1,1,1,8,8,1,1,0,1,1,1,1,8,3,8,0,2,1
2183357222,1,1,8,1,1,0,1,1,1,1,1,1,1,0,3,8,0,2,3
2183357303,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1
2183357397,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
2183357737,0,NA,NA,NA,0,1,0,NA,0,0,0,0,NA,NA,3,9,0,2,1
2183357796,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,2
2183358156,1,NA,0,0,0,0,1,0,1,1,1,0,9,1,3,0,0,1,1
2183358580,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,2,1
2183359098,1,1,0,1,0,0,1,1,1,1,1,1,1,0,3,0,0,2,3
2183359438,0,0,1,1,0,0,0,0,1,0,1,0,0,1,2,1,0,2,1
2183360037,1,1,0,1,0,0,0,1,1,0,1,1,1,1,3,1,1,2,3
2183361050,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,2
2183361084,1,1,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1
2183361238,1,1,0,1,1,0,0,1,1,1,0,0,0,0,3,1,0,2,2
2183361327,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,2,2
2183361882,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,1
2183363184,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,2,1
2183363681,0,1,0,1,0,0,0,0,1,1,1,1,0,0,2,0,0,1,1
2183364121,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,1,0,2,3
2183364377,1,1,1,1,0,0,0,1,1,0,1,0,1,0,3,1,0,2,3
2183365314,1,NA,1,1,1,0,1,9,1,1,0,0,NA,1,3,8,0,2,3
2183367074,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,1,1
2183367163,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3
2183368801,1,1,1,1,1,0,1,1,1,1,1,0,1,1,3,0,0,2,3
2183369221,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,2,1
2183369492,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,0,1,2,2
2183370857,1,NA,NA,NA,0,0,1,NA,1,1,1,0,NA,9,3,9,0,2,2
2183371195,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,1,0,2,3
2183372132,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,0,2,2
2183372558,0,NA,NA,NA,0,0,0,NA,9,0,0,NA,NA,NA,3,NA,0,2,NA
2183373058,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,0,0,2,2
2183373252,1,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,1
2183373392,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3,0,0,1,1
2183373490,1,0,1,1,1,0,0,1,1,1,0,1,0,0,2,0,0,2,3
2183373686,1,1,1,1,0,0,0,1,1,1,1,1,1,1,3,1,1,2,1
2183374038,1,1,0,0,1,0,0,0,1,1,0,0,0,1,3,0,0,2,1
2183374241,1,0,0,1,1,1,0,1,1,0,0,0,1,0,3,0,1,2,2
2183374836,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2183375026,1,NA,NA,9,0,8,1,NA,1,1,0,8,NA,9,3,9,8,2,2
2183376383,0,NA,NA,NA,0,0,0,NA,1,0,0,0,NA,NA,3,NA,0,2,1
2183376812,0,NA,NA,NA,0,0,0,NA,0,0,1,0,NA,NA,1,0,0,2,1
2183377045,1,1,0,0,1,1,1,8,1,1,1,1,0,1,1,0,1,2,2
2183377436,1,NA,1,1,1,8,8,0,1,8,1,8,9,0,3,8,0,2,3
2183377487,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2
2183377991,8,0,1,0,NA,NA,NA,0,1,NA,0,0,0,0,NA,0,0,NA,1
2183378262,1,9,0,0,0,1,0,0,1,1,0,1,0,0,3,0,1,2,1
2183379293,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2
2183379331,1,1,0,1,1,0,1,1,0,1,1,1,8,8,3,1,1,2,3
2183380119,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
2183380313,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,1,1
2183380321,1,1,1,1,1,0,0,1,1,1,1,0,0,0,3,0,0,2,1
2183380658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2
2183381239,1,1,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,2,1
2183381255,0,NA,NA,9,0,0,0,NA,1,0,0,0,NA,0,3,0,0,2,1
2183381417,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
2183382103,1,0,0,1,1,0,1,1,1,0,1,0,1,0,3,0,0,2,3
2183382111,1,1,1,1,0,0,1,1,1,0,1,0,1,1,3,1,1,2,3
2183382189,1,1,1,1,0,8,1,0,1,0,1,1,1,1,3,1,8,2,1
2183383541,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,2,1
2183384149,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3,0,0,2,1
2183384718,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3,0,0,2,1
2183385251,1,0,0,1,0,0,1,0,1,1,1,0,1,0,3,0,0,2,3
2193021782,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
2193049555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
2193051720,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,1,2,3
2193102146,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1
2193106290,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2
2193109884,1,0,0,0,1,1,1,1,1,1,0,0,0,0,3,0,0,2,2
2193109973,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,0,0,2,3
2193135541,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
2193151031,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
2193184801,1,9,0,0,0,1,0,1,1,0,0,0,1,1,1,8,0,1,1
2193206499,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,2,2
2193220041,0,1,0,1,0,1,0,0,1,1,0,0,1,0,3,0,0,2,3
2193223539,1,0,0,0,0,0,0,0,1,1,1,0,1,0,3,0,0,1,1
2193274397,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3,0,0,2,3
2193275687,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1
2193276527,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,2,1
2193314453,0,1,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,2,1
2193323525,1,0,0,0,1,1,0,1,1,0,1,0,0,0,3,0,0,2,3
2193341256,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1
2193352703,0,9,9,9,0,1,0,NA,8,0,0,8,NA,0,3,8,8,1,8
2203057811,0,0,8,8,0,0,0,NA,0,0,0,8,NA,8,8,8,8,1,8
2203113303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1
2203135447,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,1
2203139451,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8,0,0,1,1
2203220193,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1
2203222862,0,1,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,2,1
2203262287,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,2,2
2203276539,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,1
2203276598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
2203282814,1,1,0,1,0,0,0,1,1,0,1,0,0,1,3,1,1,2,2
2203289576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2203295967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1
2203339913,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
2203358799,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,2
2213057511,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1
2213111168,1,1,1,1,0,0,1,0,1,0,0,0,0,0,3,0,0,2,3
2213116445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
2213128362,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
2213150431,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2213154266,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1
2213165772,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,1,1
2213256417,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1
2213322428,1,1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,1
2213328256,1,1,1,0,1,0,0,1,1,0,1,0,1,0,3,0,0,2,2
2213342461,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2
2223052571,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1
2223159716,0,1,0,1,0,0,1,1,1,0,0,0,1,1,3,0,0,2,1
2223215004,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,0,0,2,2
2223225239,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
2223240076,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1
2223274141,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1
2223283018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2223301563,0,0,1,0,0,0,0,1,1,1,0,0,0,0,3,0,0,1,1
2223329786,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2
2223332680,0,NA,NA,9,1,1,0,NA,0,0,8,0,NA,0,3,0,0,2,1
2223334127,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
2233002615,1,1,1,1,1,0,0,0,1,1,1,0,1,1,3,1,0,2,3
2233003557,0,1,0,1,0,1,0,1,1,1,0,0,0,0,3,8,8,2,2
2233007200,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,1
2233009628,1,1,0,1,1,0,0,1,1,0,1,1,1,0,3,0,0,2,3
2233010031,1,1,0,1,0,0,0,1,1,0,1,0,0,8,1,8,8,1,1
2233010839,1,1,0,1,1,0,1,1,1,0,1,0,1,0,3,0,0,2,1
2233014036,1,0,1,0,0,1,0,1,1,1,1,0,0,0,3,0,0,2,1
2233014567,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3,0,1,2,2
2233014907,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,2
2233014966,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1
2233015857,1,0,0,1,1,0,1,1,1,1,1,0,1,0,3,8,0,2,2
2233019151,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,2,2
2233021636,1,1,1,0,0,0,0,1,1,1,1,1,0,0,3,0,0,2,3
2233021784,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1
2233029971,1,1,1,1,0,8,1,1,1,0,0,0,0,1,2,8,8,8,8
2233029998,1,9,0,1,0,0,0,1,1,1,0,0,9,0,3,8,0,2,2
2233031003,1,1,0,1,1,1,0,1,0,0,1,0,0,0,3,0,0,2,2
2233031411,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,2,1
2233033952,1,NA,9,0,0,0,0,9,0,1,1,8,9,0,3,8,0,2,1
2233044652,1,1,1,1,0,0,0,1,1,0,1,0,0,0,3,0,0,2,3
2233047953,1,1,0,1,1,0,1,1,1,1,1,1,0,0,3,0,1,2,2
2233050580,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2233056928,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
2233056961,0,NA,0,0,0,0,0,1,1,1,0,1,1,0,3,0,0,2,2
2233057665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2
2233058629,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,2,2
2233059277,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,7,0,2,7
2233065838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3
2233065935,1,1,0,1,1,0,0,0,1,0,0,1,1,0,3,0,0,1,1
2233070611,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2
2233071552,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1
2233076830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2
2233079227,1,1,0,1,1,1,1,1,1,1,1,0,1,1,3,1,0,2,3
2233093874,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,1
2233101354,1,1,0,1,0,0,0,0,1,1,1,1,0,0,3,7,1,2,2
2233103241,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3,0,0,2,1
2233113115,1,1,0,1,0,0,1,1,1,1,1,0,1,1,2,1,0,2,2
2233122424,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2,1
2233147109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3
2233156817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3
2233163295,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,2,2
2233168017,0,1,0,1,1,1,0,0,0,1,0,0,1,0,3,1,0,2,2
2233169013,0,9,0,8,0,0,0,8,0,8,0,8,0,0,1,8,8,2,1
2233170020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,1
2233171310,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,2,3
2233176044,1,1,0,1,1,0,1,1,0,1,1,1,0,1,3,1,1,2,3
2233186210,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,1
2233197211,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,2,1
2233207021,1,1,1,1,1,0,0,1,1,1,1,1,1,0,3,1,0,2,3
2233221881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
2393331419,1,1,0,1,0,0,0,1,1,0,0,1,1,1,2,1,0,2,3
2393332792,1,1,1,0,0,1,0,1,0,1,1,1,0,0,3,0,0,1,3
2393333047,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2
2393337042,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,2
2393338928,1,1,0,1,0,1,0,1,1,1,1,1,0,1,3,0,1,2,3
2393344715,1,1,8,8,0,0,1,1,1,1,1,0,1,0,3,8,1,2,2
2393344804,1,1,0,1,0,1,0,0,1,1,1,0,0,0,3,0,0,2,1
2393348745,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,2,1
2393352122,1,9,0,0,0,0,0,1,0,1,1,1,0,1,3,1,0,1,1
2393355229,0,NA,0,1,1,0,0,9,1,1,1,0,NA,0,3,0,0,2,2
2393355873,1,0,0,0,1,0,1,1,1,1,0,0,0,0,3,0,0,2,2
2393356063,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1
2393356624,1,1,0,1,0,0,1,1,1,0,1,1,0,1,3,1,0,2,3
2393357329,1,0,0,1,0,0,0,0,1,0,0,1,1,0,3,0,0,1,1
2393363957,0,0,1,1,1,0,0,1,1,1,0,1,0,0,2,0,1,2,2
2393365747,1,1,0,1,1,0,1,1,1,1,1,1,1,1,3,0,1,2,3
2393368126,1,1,1,1,0,0,1,1,1,1,0,1,0,0,3,1,0,2,3
2393369769,1,9,0,1,1,0,1,1,1,0,0,1,9,8,3,8,0,2,8
2393373359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,2,1
2393373910,1,1,1,1,0,1,1,1,1,0,0,0,0,1,3,1,0,2,1
2393374274,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,1,0,2,2
2393377389,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,2,1
2393383478,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,2,1
2393383915,1,1,1,0,0,0,1,1,1,1,0,0,1,1,3,8,0,2,8
2393384130,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,1
2393384334,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,2,8
2393384733,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2
2443001405,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
2443002169,0,0,0,1,1,0,0,1,1,0,1,0,0,0,3,0,0,2,3
2443002240,1,1,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,1
2443011541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2
2443011788,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1
2443015961,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2,3
2443016151,1,0,1,0,1,0,0,1,0,1,0,0,0,0,3,0,1,2,3
2443017506,0,9,1,0,0,8,0,1,1,1,0,0,0,0,3,8,0,2,1
2443019541,1,0,0,1,0,0,0,0,1,0,1,0,1,1,3,0,1,2,1
2443022275,1,1,0,1,0,0,1,0,1,1,0,1,1,1,3,1,1,2,3
2443026017,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,3
2443026335,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,8,0,2,1
2443027773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,1
2443029172,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,8,8,2,1
2443029954,1,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0,1,2,2
2443031461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1
2443034605,1,1,0,1,0,0,0,0,1,0,1,0,0,1,3,0,0,2,1
2443035580,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,8,1,2,2
2443037388,1,1,1,0,0,0,0,1,1,0,1,0,0,0,3,1,0,2,2
2443037698,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2,8,1,2,2
2443038121,0,1,8,0,1,0,0,0,1,1,0,0,0,0,3,8,0,2,8
2443042624,1,0,0,1,0,0,1,0,1,1,1,0,1,0,3,0,0,1,1
2443045861,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1
2443048843,1,1,0,1,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1
2443053774,1,0,1,1,1,0,1,0,1,0,1,1,0,1,3,1,1,2,3
2443056510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3
2443056528,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2,3
2443057974,1,1,1,1,0,0,1,0,1,1,1,1,1,1,3,0,0,2,2
2443059659,1,1,0,1,0,0,8,1,8,8,0,0,8,1,3,0,0,2,8
2443060703,0,0,8,0,0,8,0,0,8,0,0,0,1,1,3,8,0,2,8
2443060720,1,NA,NA,NA,1,0,0,NA,1,1,1,0,NA,NA,3,NA,0,2,2
2443061017,1,1,1,1,0,0,1,1,1,1,1,1,0,1,3,0,0,2,2
2443067139,0,1,0,0,1,0,0,1,8,0,0,0,0,0,1,8,0,1,1
2443068020,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
2443069123,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,1
2443069638,1,NA,NA,NA,1,1,0,NA,0,1,0,0,NA,0,1,0,1,2,1
2443069662,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,2,3
2443070482,0,1,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,2,1
2443071098,1,9,0,1,1,0,1,1,1,0,0,1,0,1,3,1,8,2,1
2443071926,1,0,0,1,0,0,0,1,1,1,1,0,1,0,2,0,0,2,1
2443072272,0,1,0,8,0,0,0,0,1,0,0,0,0,0,2,8,0,1,1
2443072965,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,2,3
2443073112,1,1,0,1,0,0,1,1,1,1,1,0,0,0,3,0,0,2,3
2443075689,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,2
2443076031,1,1,1,1,0,0,1,1,1,0,1,0,0,0,3,0,0,2,2
2443076634,0,1,1,1,1,0,1,0,1,1,1,1,1,0,3,1,0,2,3
2443079382,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,1,2
2443079731,1,1,1,1,1,0,1,1,1,1,1,0,1,1,3,1,0,2,3
2443079889,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1
2443079897,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
2443079986,1,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,2,1
2443080208,1,9,0,0,0,0,0,8,1,0,1,0,0,1,3,0,0,2,2
2443080216,1,NA,NA,NA,0,0,0,NA,0,0,1,9,NA,NA,1,NA,0,1,NA
2443082669,1,1,0,1,1,0,1,1,1,0,0,0,0,1,3,0,0,2,1
2443083673,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,2
2443084068,0,1,0,8,0,1,0,0,8,0,0,8,8,8,3,8,8,2,8
2443084661,1,1,0,1,0,0,1,0,1,0,1,0,0,0,3,0,0,2,1
2443085374,0,NA,NA,NA,0,1,0,NA,9,1,1,NA,NA,NA,3,NA,0,2,NA
2443085552,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,1
2443087121,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,2,3
2443087695,1,1,0,1,0,0,0,1,1,0,1,0,1,0,3,0,1,2,3
2443087806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,2,3
2443088047,0,NA,NA,NA,1,0,0,NA,1,0,1,0,NA,NA,3,9,1,1,1
2443088713,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2,1
2443089329,1,1,1,1,0,0,0,1,1,0,1,0,0,1,3,0,0,2,2
2443092389,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1
2443093482,1,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,0,2,3
2443094179,0,1,0,1,0,0,0,1,1,1,1,0,0,1,3,0,0,2,2
2443094624,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,2,2
2443095825,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
2443097577,1,0,1,0,0,0,0,1,0,1,0,0,0,1,3,0,0,2,2
2443097836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3
2443098573,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,2,2
2443099111,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,2,3
2443099529,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,8,1,2,8
2443101159,1,0,1,1,0,0,0,0,1,0,1,1,1,0,3,0,0,2,8
2443102449,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,1
2443102511,1,1,1,1,1,8,1,1,1,1,1,0,0,1,3,1,8,2,2
2443102601,1,9,0,1,0,0,1,1,1,1,0,0,0,0,3,0,0,2,2
2443104409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2443104735,1,9,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2,3
2443105057,1,1,0,1,0,0,0,1,1,1,0,0,0,0,3,0,1,2,3
2443105081,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,2,1
2443106002,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,2,3
2443107726,0,0,1,1,0,0,1,1,1,1,0,0,0,0,3,0,0,2,1
2443108820,1,1,1,1,1,0,1,1,1,1,1,0,0,0,3,1,0,2,2
2443111634,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,0,1,2,3
2443111669,1,1,1,1,1,0,1,0,1,1,1,1,0,1,3,0,0,2,3
2443113513,1,1,1,1,0,0,1,1,1,1,0,1,1,1,2,1,0,2,3
2443115290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1
2443117853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2443118809,1,1,0,1,0,0,1,0,1,1,1,0,0,1,3,0,0,2,2
2443120072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2443121435,1,0,1,0,1,1,1,0,1,0,0,0,0,0,3,0,0,2,1
2443122024,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1
2443123420,1,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,1,1
2443123641,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
2443124426,1,1,0,1,0,0,1,1,1,0,0,0,1,0,3,0,1,2,2
2443127379,0,1,1,1,0,1,0,0,0,0,0,1,1,0,3,0,0,2,3
2443129304,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,2,1
2443130019,1,1,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,2,2
2443130205,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,2,1
2443130701,1,1,0,1,1,0,1,1,1,1,0,0,0,8,3,1,0,2,3
2443130710,0,1,1,1,1,0,0,1,1,0,0,1,0,1,3,0,0,2,1
2443132682,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,2,2
2443132844,1,NA,9,1,0,0,0,9,1,1,0,1,NA,1,3,1,8,2,3
2443133034,1,NA,0,8,0,0,0,9,1,0,1,0,9,0,3,8,0,2,1
2443133204,1,1,0,1,0,0,0,1,1,0,0,0,0,0,3,1,1,1,1
2443135398,1,1,1,1,1,0,1,1,1,1,1,1,0,1,3,1,1,2,3
2443135584,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2443136521,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1
2443137439,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1
2443138826,1,0,1,0,0,0,1,1,1,0,0,0,1,1,3,0,0,2,2
2443139571,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
2443141878,1,1,0,1,0,0,0,1,1,1,1,1,1,0,2,0,1,2,3
2443142564,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
2443143501,1,0,0,1,0,0,1,0,1,1,0,0,0,0,3,0,0,2,2
