"BookletNumber","VH098519","VH098522","VH098556","VH098597","VH098740","VH098753","VH098759","VH098779","VH098783","VH098808","VH098810","VH098812","VH098834","VH098839","VH134366","VH134373","VH134387","VH139047","VH139196"
2493323414,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0
2103036289,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0
2083109921,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
2093248622,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2263056802,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
2093140767,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2263316227,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2093304514,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
2333154308,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2093052582,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0
2493385339,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1
2393082141,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1
2493330674,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1
2163083071,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2493302093,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1
2323350180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083317958,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2333299471,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
2393032381,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0
2263015405,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2393377362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2263118204,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2333169801,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2393304322,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2333223741,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
2393075072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2443340501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393319052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
2163179680,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
2073323416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2393245032,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2333298296,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2163057223,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
2443268479,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2393254392,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
2393280792,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0
2233177733,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
2263337011,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2393378539,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
2233380555,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
2123272808,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0
2233246735,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0
2093259098,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2263097673,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0
2163257966,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2183018118,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0
2333206553,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
2393274008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2493029354,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2233170801,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0
2263271991,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1
2263177243,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2233296635,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
2213110137,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
2333353530,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
2153108976,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2083081792,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2263058074,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
2233130851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2183032455,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1
2333021766,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2493199543,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
2333192129,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2263237068,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
2493384936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443328200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2093144151,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2083317885,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
2233144991,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2083374030,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2083355302,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
2393038690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233009687,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
2133332706,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0
2233000663,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0
2093111171,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2083158205,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
2213052030,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0
2493279555,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2493144153,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1
2333143420,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
2393104889,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
2443208166,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
2493139052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2143060768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083374889,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
2163354414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2183141921,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
2263030048,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
2333071151,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0
2083007592,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2083162741,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
2163300497,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2233263737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
2023221466,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
2173083065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2393104374,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2333129699,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0
2183024878,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0
2393182154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2213112954,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2443164720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2493172106,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2083259117,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
2083309092,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2183244240,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1
2493171843,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
2493325981,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0
2393222741,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
2493075151,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
2083284961,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
2233032191,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2233215899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
2093246484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2443181756,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2283151924,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2493201246,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2163104647,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
2493306552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333213185,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
2093375381,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2193139538,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2283210050,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2183069839,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2183197039,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0
2443272484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2233008249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2333297605,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2233189791,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2333008212,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
2333363641,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
2273327353,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0
2233218758,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2333122163,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2183157941,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
2093061191,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0
2093156019,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
2093119547,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0
2233370401,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2183073011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2443058229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2443316350,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0
2183127022,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0
2183055374,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2393118359,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0
2263298253,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2083217546,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
2333332524,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1
2093196819,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
2053082651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083211211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263216044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2333021600,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0
2233064220,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1
2093287717,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2263174945,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
2153264439,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2393345819,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
2263068975,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0
2263044791,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0
2263327041,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1
2443059756,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0
2013325714,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
2233157112,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
2093117757,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2163291951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163060828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2163199176,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2443179093,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
2393310225,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2233097683,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2493093818,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2263232635,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1
2443319936,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2273321827,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2083245710,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
2393330765,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0
2233318787,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0
2443070822,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
2263214653,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
2093204404,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2263153662,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
2233199605,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
2493297855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2293261323,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0
2493074988,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2493185496,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2083053683,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2443379947,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
2393259017,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
2233353205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2443258945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2273111822,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
2233368270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2493327142,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2233033987,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
2163113565,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
2393144074,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2163252964,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0
2233117391,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
2233132381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2333095361,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
2333316863,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
2443232008,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
2083250292,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2493284800,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2493070966,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2263143446,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2443218552,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1
2333375223,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0
2263044294,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0
2443001375,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
2163209236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2233378836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2163198099,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0
2093128821,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
2233220884,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0
2093052141,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
2263372003,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2263306183,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1
2333369371,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0
2163142719,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
2303205362,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2083131978,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
2333310415,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0
2333366607,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1
2163088871,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2253107838,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
2493295992,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1
2323276664,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
2493182845,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
2443355801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
